strategy_id,reason,day,n,first_seen_ts,last_seen_ts
wave9_mirror_v1,price out of bounds: 0.9969999997754491,2026-05-03,1,1777767142,1777767142
wave9_mirror_v1,price out of bounds: 0.9969999999261465,2026-05-03,1,1777777050,1777777050
wave9_mirror_v1,price out of bounds: 0.9969999999416955,2026-05-03,1,1777801398,1777801398
wave9_mirror_v1,price out of bounds: 0.9969999999511154,2026-05-03,1,1777804098,1777804098
wave9_mirror_v1,price out of bounds: 0.9969999999534219,2026-05-03,1,1777805018,1777805018
wave9_mirror_v1,price out of bounds: 0.9969999999561467,2026-05-03,1,1777793956,1777793956
wave9_mirror_v1,price out of bounds: 0.9969999999593807,2026-05-03,1,1777795996,1777795996
wave9_mirror_v1,price out of bounds: 0.9969999999607093,2026-05-03,1,1777801444,1777801444
wave9_mirror_v1,price out of bounds: 0.9969999999607325,2026-05-03,1,1777793948,1777793948
wave9_mirror_v1,price out of bounds: 0.9969999999640654,2026-05-03,1,1777797528,1777797528
wave9_mirror_v1,price out of bounds: 0.9969999999642203,2026-05-03,1,1777794198,1777794198
wave9_mirror_v1,price out of bounds: 0.9969999999648758,2026-05-03,1,1777796036,1777796036
wave9_mirror_v1,price out of bounds: 0.9969999999655135,2026-05-03,1,1777795740,1777795740
wave9_mirror_v1,price out of bounds: 0.996999999966431,2026-05-02,1,1777759918,1777759918
wave9_mirror_v1,price out of bounds: 0.9969999999671553,2026-05-03,1,1777804130,1777804130
wave9_mirror_v1,price out of bounds: 0.9969999999709752,2026-05-03,1,1777798688,1777798688
wave9_mirror_v1,price out of bounds: 0.9969999999734134,2026-05-03,1,1777777920,1777777920
wave9_mirror_v1,price out of bounds: 0.9969999999736522,2026-05-03,1,1777793274,1777793274
wave9_mirror_v1,price out of bounds: 0.9969999999738902,2026-05-03,1,1777792416,1777792416
wave9_mirror_v1,price out of bounds: 0.9969999999741039,2026-05-02,1,1777766282,1777766282
wave9_mirror_v1,price out of bounds: 0.9969999999747595,2026-05-02,1,1777766294,1777766294
wave9_mirror_v1,price out of bounds: 0.9969999999747595,2026-05-03,1,1777795122,1777795122
wave9_mirror_v1,price out of bounds: 0.996999999974978,2026-05-03,1,1777801440,1777801440
wave9_mirror_v1,price out of bounds: 0.9969999999758742,2026-05-02,1,1777754502,1777754502
wave9_mirror_v1,price out of bounds: 0.9969999999759759,2026-05-02,1,1777758998,1777758998
wave9_mirror_v1,price out of bounds: 0.9969999999759759,2026-05-03,1,1777787942,1777787942
wave9_mirror_v1,price out of bounds: 0.9969999999761767,2026-05-02,1,1777754538,1777754538
wave9_mirror_v1,price out of bounds: 0.9969999999762619,2026-05-03,1,1777796878,1777796878
wave9_mirror_v1,price out of bounds: 0.9969999999768139,2026-05-02,1,1777757204,1777757204
wave9_mirror_v1,price out of bounds: 0.9969999999768139,2026-05-03,1,1777773474,1777773474
wave9_mirror_v1,price out of bounds: 0.9969999999769958,2026-05-03,1,1777804102,1777804102
wave9_mirror_v1,price out of bounds: 0.9969999999770804,2026-05-03,1,1777800518,1777800518
wave9_mirror_v1,price out of bounds: 0.9969999999773409,2026-05-02,1,1777756288,1777756288
wave9_mirror_v1,price out of bounds: 0.9969999999775955,2026-05-03,1,1777785150,1777785150
wave9_mirror_v1,price out of bounds: 0.9969999999780879,2026-05-03,1,1777792124,1777792124
wave9_mirror_v1,price out of bounds: 0.996999999978326,2026-05-03,1,1777793022,1777793022
wave9_mirror_v1,price out of bounds: 0.9969999999784105,2026-05-02,1,1777757268,1777757268
wave9_mirror_v1,price out of bounds: 0.996999999978492,2026-05-02,1,1777754536,1777754536
wave9_mirror_v1,price out of bounds: 0.9969999999785591,2026-05-02,1,1777765376,1777765376
wave9_mirror_v1,price out of bounds: 0.9969999999786463,2026-05-03,1,1777802292,1777802292
wave9_mirror_v1,price out of bounds: 0.996999999978944,2026-05-03,1,1777804122,1777804122
wave9_mirror_v1,price out of bounds: 0.9969999999798586,2026-05-03,1,1777791486,1777791486
wave9_mirror_v1,price out of bounds: 0.99699999998006,2026-05-02,1,1777764414,1777764414
wave9_mirror_v1,price out of bounds: 0.996999999980374,2026-05-03,1,1777773490,1777773490
wave9_mirror_v1,price out of bounds: 0.9969999999806407,2026-05-03,1,1777799378,1777799378
wave9_mirror_v1,price out of bounds: 0.9969999999810095,2026-05-03,1,1777796938,1777796938
wave9_mirror_v1,price out of bounds: 0.9969999999811886,2026-05-03,1,1777807678,1777807678
wave9_mirror_v1,price out of bounds: 0.996999999981537,2026-05-02,1,1777754552,1777754552
wave9_mirror_v1,price out of bounds: 0.996999999981537,2026-05-03,1,1777792376,1777792376
wave9_mirror_v1,price out of bounds: 0.9969999999817566,2026-05-03,1,1777800298,1777800298
wave9_mirror_v1,price out of bounds: 0.9969999999828915,2026-05-02,1,1777755450,1777755450
wave9_mirror_v1,price out of bounds: 0.9969999999841745,2026-05-03,1,1777790616,1777790616
wave9_mirror_v1,price out of bounds: 0.9969999999844267,2026-05-03,1,1777796670,1777796670
wave9_mirror_v1,price out of bounds: 0.996999999984497,2026-05-03,1,1777805904,1777805904
wave9_mirror_v1,price out of bounds: 0.9969999999847273,2026-05-03,1,1777804776,1777804776
wave9_mirror_v1,price out of bounds: 0.9969999999848939,2026-05-02,1,1777764478,1777764478
wave9_mirror_v1,price out of bounds: 0.9969999999851149,2026-05-03,1,1777778858,1777778858
wave9_mirror_v1,price out of bounds: 0.9969999999855507,2026-05-02,1,1777756360,1777756360
wave9_mirror_v1,price out of bounds: 0.9969999999859577,2026-05-03,1,1777806612,1777806612
wave9_mirror_v1,price out of bounds: 0.9969999999860715,2026-05-03,1,1777795144,1777795144
wave9_mirror_v1,price out of bounds: 0.9969999999861412,2026-05-03,1,1777799584,1777799584
wave9_mirror_v1,price out of bounds: 0.9969999999861489,2026-05-03,1,1777804774,1777804774
wave9_mirror_v1,price out of bounds: 0.9969999999862007,2026-05-02,1,1777761742,1777761742
wave9_mirror_v1,price out of bounds: 0.9969999999870905,2026-05-03,1,1777800298,1777800298
wave9_mirror_v1,price out of bounds: 0.9969999999877819,2026-05-02,1,1777756386,1777756386
wave9_mirror_v1,price out of bounds: 0.9969999999877848,2026-05-02,1,1777765380,1777765380
wave9_mirror_v1,price out of bounds: 0.9969999999880226,2026-05-03,1,1777795998,1777795998
wave9_mirror_v1,price out of bounds: 0.996999999988114,2026-05-03,1,1777802064,1777802064
wave9_mirror_v1,price out of bounds: 0.9969999999881634,2026-05-03,1,1777771690,1777771690
wave9_mirror_v1,price out of bounds: 0.9969999999893026,2026-05-02,1,1777755448,1777755448
wave9_mirror_v1,price out of bounds: 0.9969999999893083,2026-05-03,1,1777800516,1777800516
wave9_mirror_v1,price out of bounds: 0.9969999999895053,2026-05-03,1,1777805688,1777805688
wave9_mirror_v1,price out of bounds: 0.9969999999897217,2026-05-03,1,1777776214,1777776214
wave9_mirror_v1,price out of bounds: 0.9969999999898421,2026-05-03,1,1777801406,1777801406
wave9_mirror_v1,price out of bounds: 0.9969999999901511,2026-05-03,1,1777793340,1777793340
wave9_mirror_v1,price out of bounds: 0.9969999999902417,2026-05-03,1,1777806606,1777806606
wave9_mirror_v1,price out of bounds: 0.9969999999902566,2026-05-03,1,1777799638,1777799638
wave9_mirror_v1,price out of bounds: 0.9969999999905907,2026-05-03,1,1777801396,1777801396
wave9_mirror_v1,price out of bounds: 0.9969999999905921,2026-05-02,1,1777753650,1777753650
wave9_mirror_v1,price out of bounds: 0.9969999999907255,2026-05-03,1,1777774340,1777774340
wave9_mirror_v1,price out of bounds: 0.9969999999907685,2026-05-03,1,1777776172,1777776172
wave9_mirror_v1,price out of bounds: 0.996999999990811,2026-05-03,1,1777786090,1777786090
wave9_mirror_v1,price out of bounds: 0.9969999999916324,2026-05-03,1,1777804758,1777804758
wave9_mirror_v1,price out of bounds: 0.9969999999920297,2026-05-03,1,1777801438,1777801438
wave9_mirror_v1,price out of bounds: 0.996999999992412,2026-05-03,1,1777801190,1777801190
wave9_mirror_v1,price out of bounds: 0.9969999999927115,2026-05-03,1,1777794182,1777794182
wave9_mirror_v1,price out of bounds: 0.9969999999929235,2026-05-03,1,1777803202,1777803202
wave9_mirror_v1,price out of bounds: 0.9969999999930297,2026-05-02,1,1777765376,1777765376
wave9_mirror_v1,price out of bounds: 0.9969999999933467,2026-05-03,1,1777778930,1777778930
wave9_mirror_v1,price out of bounds: 0.9969999999934623,2026-05-03,1,1777776186,1777776186
wave9_mirror_v1,price out of bounds: 0.9969999999935403,2026-05-03,1,1777794854,1777794854
wave9_mirror_v1,price out of bounds: 0.9969999999936092,2026-05-03,1,1777769824,1777769824
wave9_mirror_v1,price out of bounds: 0.9969999999936359,2026-05-03,1,1777775284,1777775284
wave9_mirror_v1,price out of bounds: 0.9969999999936496,2026-05-03,1,1777792140,1777792140
wave9_mirror_v1,price out of bounds: 0.9969999999939331,2026-05-02,1,1777753576,1777753576
wave9_mirror_v1,price out of bounds: 0.9969999999939392,2026-05-03,1,1777787846,1777787846
wave9_mirror_v1,price out of bounds: 0.9969999999940299,2026-05-03,1,1777801388,1777801388
wave9_mirror_v1,price out of bounds: 0.9969999999940655,2026-05-03,1,1777791504,1777791504
wave9_mirror_v1,price out of bounds: 0.9969999999941006,2026-05-03,1,1777771696,1777771696
wave9_mirror_v1,price out of bounds: 0.9969999999942369,2026-05-03,1,1777797804,1777797804
wave9_mirror_v1,price out of bounds: 0.9969999999943029,2026-05-03,1,1777780678,1777780678
wave9_mirror_v1,price out of bounds: 0.9969999999945982,2026-05-03,1,1777796010,1777796010
wave9_mirror_v1,price out of bounds: 0.9969999999949104,2026-05-03,1,1777793020,1777793020
wave9_mirror_v1,price out of bounds: 0.9969999999957956,2026-05-03,1,1777796000,1777796000
wave9_mirror_v1,price out of bounds: 0.9969999999959549,2026-05-02,1,1777757274,1777757274
wave9_mirror_v1,price out of bounds: 0.9969999999961704,2026-05-03,1,1777801414,1777801414
wave9_mirror_v1,price out of bounds: 0.9969999999962045,2026-05-03,1,1777779756,1777779756
wave9_mirror_v1,price out of bounds: 0.996999999996348,2026-05-03,1,1777772618,1777772618
wave9_mirror_v1,price out of bounds: 0.9969999999964645,2026-05-03,1,1777791460,1777791460
wave9_mirror_v1,price out of bounds: 0.9969999999964895,2026-05-03,1,1777772618,1777772618
wave9_mirror_v1,price out of bounds: 0.9969999999969056,2026-05-03,1,1777787852,1777787852
wave9_mirror_v1,price out of bounds: 0.9969999999976451,2026-05-03,1,1777771650,1777771650
wave9_mirror_v1,price out of bounds: 0.9969999999985878,2026-05-03,1,1777796040,1777796040
wave9_mirror_v1,price out of bounds: 0.9969999999990445,2026-05-03,1,1777788766,1777788766
wave9_mirror_v1,price out of bounds: 0.9969999999994144,2026-05-03,1,1777796930,1777796930
wave9_mirror_v1,price out of bounds: 0.9969999999995195,2026-05-03,1,1777789686,1777789686
wave9_mirror_v1,price out of bounds: 0.997001998001998,2026-05-03,1,1777799376,1777799376
wave9_mirror_v1,price out of bounds: 0.9970029959970289,2026-05-02,1,1777760848,1777760848
wave9_mirror_v1,price out of bounds: 0.9971557560951289,2026-05-03,1,1777788850,1777788850
wave9_mirror_v1,price out of bounds: 0.99718276580959,2026-05-03,1,1777807504,1777807504
wave9_mirror_v1,price out of bounds: 0.997197,2026-05-02,1,1777763514,1777763514
wave9_mirror_v1,price out of bounds: 0.9972415169660679,2026-05-03,1,1777792394,1777792394
wave9_mirror_v1,price out of bounds: 0.9972457389635316,2026-05-03,1,1777772582,1777772582
wave9_mirror_v1,price out of bounds: 0.9973351063829787,2026-05-03,1,1777792136,1777792136
wave9_mirror_v1,price out of bounds: 0.997512767614677,2026-05-02,1,1777759962,1777759962
wave9_mirror_v1,price out of bounds: 0.9975465340763967,2026-05-03,1,1777777926,1777777926
wave9_mirror_v1,price out of bounds: 0.9975936550793115,2026-05-03,1,1777788854,1777788854
wave9_mirror_v1,price out of bounds: 0.997597258347979,2026-05-03,1,1777805930,1777805930
wave9_mirror_v1,price out of bounds: 0.9976597347799879,2026-05-03,1,1777798716,1777798716
wave9_mirror_v1,price out of bounds: 0.9977142211055277,2026-05-03,1,1777794174,1777794174
wave9_mirror_v1,price out of bounds: 0.9977365325805693,2026-05-02,1,1777758118,1777758118
wave9_mirror_v1,price out of bounds: 0.9977586066408637,2026-05-03,1,1777789756,1777789756
wave9_mirror_v1,price out of bounds: 0.9978050370429619,2026-05-03,1,1777792116,1777792116
wave9_mirror_v1,price out of bounds: 0.9978129683972701,2026-05-03,1,1777795134,1777795134
wave9_mirror_v1,price out of bounds: 0.9978355585150658,2026-05-03,1,1777778936,1777778936
wave9_mirror_v1,price out of bounds: 0.9978548698657991,2026-05-03,1,1777792378,1777792378
wave9_mirror_v1,price out of bounds: 0.9978614243077433,2026-05-03,1,1777771676,1777771676
wave9_mirror_v1,price out of bounds: 0.9978706769491171,2026-05-03,1,1777804990,1777804990
wave9_mirror_v1,price out of bounds: 0.99787475,2026-05-03,1,1777768074,1777768074
wave9_mirror_v1,price out of bounds: 0.9979201596806387,2026-05-03,1,1777772616,1777772616
wave9_mirror_v1,price out of bounds: 0.9979445229776225,2026-05-03,1,1777793284,1777793284
wave9_mirror_v1,price out of bounds: 0.9979596928982726,2026-05-03,1,1777800486,1777800486
wave9_mirror_v1,price out of bounds: 0.9979916454495897,2026-05-03,1,1777798684,1777798684
wave9_mirror_v1,price out of bounds: 0.9979956511234598,2026-05-03,1,1777790546,1777790546
wave9_mirror_v1,price out of bounds: 0.9979991057127733,2026-05-03,1,1777798674,1777798674
wave9_mirror_v1,price out of bounds: 0.9979993919871273,2026-05-03,1,1777798706,1777798706
wave9_mirror_v1,price out of bounds: 0.9979995079857505,2026-05-03,1,1777797810,1777797810
wave9_mirror_v1,price out of bounds: 0.9979998612536102,2026-05-03,1,1777803886,1777803886
wave9_mirror_v1,price out of bounds: 0.9979998746511823,2026-05-03,1,1777795966,1777795966
wave9_mirror_v1,price out of bounds: 0.9979999093619457,2026-05-03,1,1777790588,1777790588
wave9_mirror_v1,price out of bounds: 0.997999931061225,2026-05-02,1,1777753668,1777753668
wave9_mirror_v1,price out of bounds: 0.9979999454842462,2026-05-03,1,1777792368,1777792368
wave9_mirror_v1,price out of bounds: 0.9979999512298044,2026-05-03,1,1777801444,1777801444
wave9_mirror_v1,price out of bounds: 0.9979999841737262,2026-05-03,1,1777793038,1777793038
wave9_mirror_v1,price out of bounds: 0.9979999862449561,2026-05-03,1,1777804098,1777804098
wave9_mirror_v1,price out of bounds: 0.9979999948778596,2026-05-02,1,1777752690,1777752690
wave9_mirror_v1,price out of bounds: 0.9979999955996471,2026-05-03,1,1777804778,1777804778
wave9_mirror_v1,price out of bounds: 0.9980109863864342,2026-05-02,1,1777759964,1777759964
wave9_mirror_v1,price out of bounds: 0.9981113615425112,2026-05-03,1,1777784330,1777784330
wave9_mirror_v1,price out of bounds: 0.9981244505927469,2026-05-03,1,1777786978,1777786978
wave9_mirror_v1,price out of bounds: 0.9981268301886792,2026-05-03,1,1777772562,1777772562
wave9_mirror_v1,price out of bounds: 0.9981589717993511,2026-05-02,1,1777766228,1777766228
wave9_mirror_v1,price out of bounds: 0.9982661795407098,2026-05-03,1,1777789656,1777789656
wave9_mirror_v1,price out of bounds: 0.9983244264580887,2026-05-03,1,1777805892,1777805892
wave9_mirror_v1,price out of bounds: 0.9983336666666667,2026-05-03,1,1777774374,1777774374
wave9_mirror_v1,price out of bounds: 0.9983431941780732,2026-05-03,1,1777787014,1777787014
wave9_mirror_v1,price out of bounds: 0.998354,2026-05-03,1,1777787848,1777787848
wave9_mirror_v1,price out of bounds: 0.9983944396003754,2026-05-02,1,1777764408,1777764408
wave9_mirror_v1,price out of bounds: 0.9985651869696031,2026-05-03,1,1777777934,1777777934
wave9_mirror_v1,price out of bounds: 0.9985756,2026-05-03,1,1777779770,1777779770
wave9_mirror_v1,price out of bounds: 0.9985993265993266,2026-05-03,1,1777779782,1777779782
wave9_mirror_v1,price out of bounds: 0.9986223333333333,2026-05-03,1,1777782504,1777782504
wave9_mirror_v1,price out of bounds: 0.9987003894936582,2026-05-03,1,1777799382,1777799382
wave9_mirror_v1,price out of bounds: 0.9987420887561741,2026-05-03,1,1777793268,1777793268
wave9_mirror_v1,price out of bounds: 0.9987934722128533,2026-05-03,1,1777804096,1777804096
wave9_mirror_v1,price out of bounds: 0.9987990411506192,2026-05-03,1,1777777926,1777777926
wave9_mirror_v1,price out of bounds: 0.9987996353363121,2026-05-03,1,1777777034,1777777034
wave9_mirror_v1,price out of bounds: 0.99880002,2026-05-03,1,1777800300,1777800300
wave9_mirror_v1,price out of bounds: 0.9988019017432647,2026-05-03,1,1777792140,1777792140
wave9_mirror_v1,price out of bounds: 0.9988061938061938,2026-05-03,1,1777777016,1777777016
wave9_mirror_v1,price out of bounds: 0.9988399139407944,2026-05-03,1,1777804092,1777804092
wave9_mirror_v1,price out of bounds: 0.9988442001970695,2026-05-03,1,1777796930,1777796930
wave9_mirror_v1,price out of bounds: 0.9988486665828343,2026-05-03,1,1777771644,1777771644
wave9_mirror_v1,price out of bounds: 0.9988786787369575,2026-05-03,1,1777777070,1777777070
wave9_mirror_v1,price out of bounds: 0.9988810956517004,2026-05-03,1,1777800518,1777800518
wave9_mirror_v1,price out of bounds: 0.9989174524835424,2026-05-02,1,1777754538,1777754538
wave9_mirror_v1,price out of bounds: 0.9989382638671263,2026-05-03,1,1777805918,1777805918
wave9_mirror_v1,price out of bounds: 0.9989525057320668,2026-05-03,1,1777787870,1777787870
wave9_mirror_v1,price out of bounds: 0.9989795173974664,2026-05-03,1,1777801454,1777801454
wave9_mirror_v1,price out of bounds: 0.9989992616079573,2026-05-03,1,1777797834,1777797834
wave9_mirror_v1,price out of bounds: 0.9989994967438577,2026-05-03,1,1777786978,1777786978
wave9_mirror_v1,price out of bounds: 0.99899954060538,2026-05-03,1,1777788832,1777788832
wave9_mirror_v1,price out of bounds: 0.9989998470761184,2026-05-03,1,1777795098,1777795098
wave9_mirror_v1,price out of bounds: 0.9989998761239999,2026-05-03,1,1777789722,1777789722
wave9_mirror_v1,price out of bounds: 0.998999913944821,2026-05-03,1,1777805898,1777805898
wave9_mirror_v1,price out of bounds: 0.998999932281521,2026-05-03,1,1777770740,1777770740
wave9_mirror_v1,price out of bounds: 0.9989999326173027,2026-05-03,1,1777770772,1777770772
wave9_mirror_v1,price out of bounds: 0.9989999419642911,2026-05-03,1,1777805892,1777805892
wave9_mirror_v1,price out of bounds: 0.9989999438898473,2026-05-03,1,1777770770,1777770770
wave9_mirror_v1,price out of bounds: 0.9989999445390746,2026-05-03,1,1777772608,1777772608
wave9_mirror_v1,price out of bounds: 0.9989999453748721,2026-05-03,1,1777770742,1777770742
wave9_mirror_v1,price out of bounds: 0.998999948367471,2026-05-03,1,1777805896,1777805896
wave9_mirror_v1,price out of bounds: 0.998999949804971,2026-05-03,1,1777770768,1777770768
wave9_mirror_v1,price out of bounds: 0.9989999505397014,2026-05-03,1,1777770764,1777770764
wave9_mirror_v1,price out of bounds: 0.9989999577174321,2026-05-03,1,1777770744,1777770744
wave9_mirror_v1,price out of bounds: 0.9989999605019623,2026-05-03,1,1777783406,1777783406
wave9_mirror_v1,price out of bounds: 0.9989999618563552,2026-05-03,1,1777772512,1777772512
wave9_mirror_v1,price out of bounds: 0.9989999634045446,2026-05-03,1,1777770774,1777770774
wave9_mirror_v1,price out of bounds: 0.9989999691030619,2026-05-03,1,1777794256,1777794256
wave9_mirror_v1,price out of bounds: 0.9989999695295166,2026-05-03,1,1777789738,1777789738
wave9_mirror_v1,price out of bounds: 0.9989999696261123,2026-05-03,1,1777804988,1777804988
wave9_mirror_v1,price out of bounds: 0.998999969927005,2026-05-03,1,1777777952,1777777952
wave9_mirror_v1,price out of bounds: 0.9989999706354519,2026-05-03,1,1777805896,1777805896
wave9_mirror_v1,price out of bounds: 0.9989999707093318,2026-05-03,1,1777805912,1777805912
wave9_mirror_v1,price out of bounds: 0.9989999763215137,2026-05-03,1,1777770746,1777770746
wave9_mirror_v1,price out of bounds: 0.9989999789684193,2026-05-03,1,1777805922,1777805922
wave9_mirror_v1,price out of bounds: 0.9989999792598908,2026-05-03,1,1777804086,1777804086
wave9_mirror_v1,price out of bounds: 0.9989999797431047,2026-05-03,1,1777770736,1777770736
wave9_mirror_v1,price out of bounds: 0.9989999809990197,2026-05-03,1,1777801438,1777801438
wave9_mirror_v1,price out of bounds: 0.9989999812278199,2026-05-03,1,1777770766,1777770766
wave9_mirror_v1,price out of bounds: 0.9989999833274076,2026-05-03,1,1777787940,1777787940
wave9_mirror_v1,price out of bounds: 0.9989999865062607,2026-05-03,1,1777801460,1777801460
wave9_mirror_v1,price out of bounds: 0.9989999867132998,2026-05-03,1,1777796952,1777796952
wave9_mirror_v1,price out of bounds: 0.9989999881784999,2026-05-03,1,1777797838,1777797838
wave9_mirror_v1,price out of bounds: 0.9989999886372486,2026-05-03,1,1777805908,1777805908
wave9_mirror_v1,price out of bounds: 0.9989999888038901,2026-05-03,1,1777805930,1777805930
wave9_mirror_v1,price out of bounds: 0.9989999893711046,2026-05-03,1,1777806008,1777806008
wave9_mirror_v1,price out of bounds: 0.9989999894420294,2026-05-03,1,1777787880,1777787880
wave9_mirror_v1,price out of bounds: 0.9989999901294455,2026-05-03,1,1777806006,1777806006
wave9_mirror_v1,price out of bounds: 0.9989999902463225,2026-05-03,1,1777805918,1777805918
wave9_mirror_v1,price out of bounds: 0.9989999908979998,2026-05-03,1,1777805904,1777805904
wave9_mirror_v1,price out of bounds: 0.9989999909990099,2026-05-02,1,1777754576,1777754576
